time,resistance
2026-01-16 12:51:09.619 PM,9996.554
2026-01-16 12:51:11.303 PM,9996.562
2026-01-16 12:51:13.000 PM,9996.56
2026-01-16 12:51:14.695 PM,9996.558
2026-01-16 12:51:16.385 PM,9996.555
2026-01-16 12:51:18.090 PM,9996.559
2026-01-16 12:51:19.786 PM,9996.557
2026-01-16 12:51:21.461 PM,9996.558
2026-01-16 12:51:23.148 PM,9996.556
2026-01-16 12:51:24.853 PM,9996.558
2026-01-16 12:51:26.547 PM,9996.558
2026-01-16 12:51:28.251 PM,9996.552
2026-01-16 12:51:29.944 PM,9996.566
2026-01-16 12:51:31.651 PM,9996.553
2026-01-16 12:51:33.341 PM,9996.559
2026-01-16 12:51:35.021 PM,9996.561
2026-01-16 12:51:36.708 PM,9996.556
2026-01-16 12:51:38.414 PM,9996.553
2026-01-16 12:51:40.092 PM,9996.555
2026-01-16 12:51:41.800 PM,9996.555
2026-01-16 12:51:43.499 PM,9996.556
2026-01-16 12:51:45.205 PM,9996.56
2026-01-16 12:51:46.907 PM,9996.559
2026-01-16 12:51:48.614 PM,9996.56
2026-01-16 12:51:50.326 PM,9996.565
2026-01-16 12:51:52.001 PM,9996.564
2026-01-16 12:51:53.705 PM,9996.568
2026-01-16 12:51:55.408 PM,9996.567
2026-01-16 12:51:57.103 PM,9996.569
2026-01-16 12:51:58.790 PM,9996.561
2026-01-16 12:52:00.484 PM,9996.561
2026-01-16 12:52:02.168 PM,9996.562
2026-01-16 12:52:03.864 PM,9996.56
2026-01-16 12:52:05.547 PM,9996.561
2026-01-16 12:52:07.242 PM,9996.562
2026-01-16 12:52:08.944 PM,9996.561
2026-01-16 12:52:10.650 PM,9996.564
2026-01-16 12:52:12.355 PM,9996.562
2026-01-16 12:52:14.065 PM,9996.565
2026-01-16 12:52:15.760 PM,9996.566
2026-01-16 12:52:17.448 PM,9996.557
2026-01-16 12:52:19.134 PM,9996.559
2026-01-16 12:52:20.838 PM,9996.56
2026-01-16 12:52:22.533 PM,9996.566
2026-01-16 12:52:24.229 PM,9996.563
2026-01-16 12:52:25.933 PM,9996.556
2026-01-16 12:52:27.629 PM,9996.563
2026-01-16 12:52:29.309 PM,9996.558
2026-01-16 12:52:30.996 PM,9996.558
2026-01-16 12:52:32.704 PM,9996.563
2026-01-16 12:52:34.393 PM,9996.559
2026-01-16 12:52:36.095 PM,9996.564
2026-01-16 12:52:37.795 PM,9996.558
2026-01-16 12:52:39.476 PM,9996.554
2026-01-16 12:52:41.181 PM,9996.556
2026-01-16 12:52:42.879 PM,9996.558
2026-01-16 12:52:44.584 PM,9996.561
2026-01-16 12:52:46.292 PM,9996.56
2026-01-16 12:52:47.992 PM,9996.56
2026-01-16 12:52:49.680 PM,9996.559
2026-01-16 12:52:51.392 PM,9996.564
2026-01-16 12:52:53.099 PM,9996.559
2026-01-16 12:52:54.796 PM,9996.561
2026-01-16 12:52:56.484 PM,9996.559
2026-01-16 12:52:58.188 PM,9996.554
2026-01-16 12:52:59.885 PM,9996.555
2026-01-16 12:53:01.572 PM,9996.563
2026-01-16 12:53:03.272 PM,9996.559
2026-01-16 12:53:04.977 PM,9996.562
2026-01-16 12:53:06.659 PM,9996.562
2026-01-16 12:53:08.349 PM,9996.565
2026-01-16 12:53:10.047 PM,9996.562
2026-01-16 12:53:11.750 PM,9996.565
2026-01-16 12:53:13.442 PM,9996.561
2026-01-16 12:53:15.151 PM,9996.564
2026-01-16 12:53:16.831 PM,9996.558
2026-01-16 12:53:18.526 PM,9996.559
2026-01-16 12:53:20.213 PM,9996.561
2026-01-16 12:53:21.896 PM,9996.565
2026-01-16 12:53:23.598 PM,9996.56
2026-01-16 12:53:25.300 PM,9996.557
2026-01-16 12:53:26.977 PM,9996.561
2026-01-16 12:53:28.665 PM,9996.56
2026-01-16 12:53:30.375 PM,9996.559
2026-01-16 12:53:32.072 PM,9996.555
2026-01-16 12:53:33.758 PM,9996.557
2026-01-16 12:53:35.452 PM,9996.561
2026-01-16 12:53:37.156 PM,9996.56
2026-01-16 12:53:38.830 PM,9996.56
2026-01-16 12:53:40.517 PM,9996.557
2026-01-16 12:53:42.200 PM,9996.556
2026-01-16 12:53:43.900 PM,9996.558
2026-01-16 12:53:45.582 PM,9996.556
2026-01-16 12:53:47.287 PM,9996.557
2026-01-16 12:53:48.971 PM,9996.567
2026-01-16 12:53:50.669 PM,9996.559
2026-01-16 12:53:52.356 PM,9996.56
2026-01-16 12:53:54.048 PM,9996.557
2026-01-16 12:53:55.760 PM,9996.559
2026-01-16 12:53:57.443 PM,9996.559
2026-01-16 12:53:59.137 PM,9996.563
2026-01-16 12:54:00.833 PM,9996.562
2026-01-16 12:54:02.522 PM,9996.558
2026-01-16 12:54:04.222 PM,9996.563
2026-01-16 12:54:05.920 PM,9996.559
2026-01-16 12:54:07.611 PM,9996.56
2026-01-16 12:54:09.308 PM,9996.558
2026-01-16 12:54:10.987 PM,9996.558
2026-01-16 12:54:12.701 PM,9996.558
2026-01-16 12:54:14.398 PM,9996.557
2026-01-16 12:54:16.082 PM,9996.556
2026-01-16 12:54:17.793 PM,9996.557
2026-01-16 12:54:19.479 PM,9996.557
2026-01-16 12:54:21.159 PM,9996.559
2026-01-16 12:54:22.852 PM,9996.555
2026-01-16 12:54:24.538 PM,9996.558
2026-01-16 12:54:26.247 PM,9996.555
2026-01-16 12:54:27.930 PM,9996.556
2026-01-16 12:54:29.617 PM,9996.559
2026-01-16 12:54:31.315 PM,9996.563
2026-01-16 12:54:33.024 PM,9996.563
2026-01-16 12:54:34.712 PM,9996.555
2026-01-16 12:54:36.407 PM,9996.561
2026-01-16 12:54:38.107 PM,9996.559
2026-01-16 12:54:39.798 PM,9996.56
2026-01-16 12:54:41.510 PM,9996.56
2026-01-16 12:54:43.190 PM,9996.556
2026-01-16 12:54:44.867 PM,9996.555
2026-01-16 12:54:46.568 PM,9996.558
2026-01-16 12:54:48.250 PM,9996.558
2026-01-16 12:54:49.954 PM,9996.554
2026-01-16 12:54:51.653 PM,9996.559
2026-01-16 12:54:53.353 PM,9996.555
2026-01-16 12:54:55.041 PM,9996.558
2026-01-16 12:54:56.746 PM,9996.556
2026-01-16 12:54:58.450 PM,9996.555
2026-01-16 12:55:00.130 PM,9996.556
2026-01-16 12:55:01.836 PM,9996.557
2026-01-16 12:55:03.512 PM,9996.552
2026-01-16 12:55:05.210 PM,9996.557
2026-01-16 12:55:06.916 PM,9996.558
2026-01-16 12:55:08.615 PM,9996.557
2026-01-16 12:55:10.317 PM,9996.554
2026-01-16 12:55:12.012 PM,9996.555
2026-01-16 12:55:13.699 PM,9996.559
2026-01-16 12:55:15.397 PM,9996.555
2026-01-16 12:55:17.072 PM,9996.556
2026-01-16 12:55:18.758 PM,9996.558
2026-01-16 12:55:20.459 PM,9996.556
2026-01-16 12:55:22.161 PM,9996.561
2026-01-16 12:55:23.861 PM,9996.555
2026-01-16 12:55:25.555 PM,9996.556
2026-01-16 12:55:27.260 PM,9996.557
2026-01-16 12:55:28.961 PM,9996.555
2026-01-16 12:55:30.659 PM,9996.556
2026-01-16 12:55:32.331 PM,9996.554
2026-01-16 12:55:34.028 PM,9996.55
2026-01-16 12:55:35.735 PM,9996.554
2026-01-16 12:55:37.430 PM,9996.555
2026-01-16 12:55:39.116 PM,9996.552
2026-01-16 12:55:40.819 PM,9996.557
2026-01-16 12:55:42.528 PM,9996.553
2026-01-16 12:55:44.222 PM,9996.552
2026-01-16 12:55:45.921 PM,9996.554
2026-01-16 12:55:47.625 PM,9996.556
2026-01-16 12:55:49.316 PM,9996.553
2026-01-16 12:55:51.001 PM,9996.557
2026-01-16 12:55:52.693 PM,9996.552
2026-01-16 12:55:54.379 PM,9996.555
2026-01-16 12:55:56.067 PM,9996.552
2026-01-16 12:55:57.759 PM,9996.547
2026-01-16 12:55:59.459 PM,9996.555
2026-01-16 12:56:01.146 PM,9996.554
2026-01-16 12:56:02.836 PM,9996.55
2026-01-16 12:56:04.530 PM,9996.557
2026-01-16 12:56:06.221 PM,9996.554
2026-01-16 12:56:07.917 PM,9996.551
2026-01-16 12:56:09.603 PM,9996.554
2026-01-16 12:56:11.300 PM,9996.556
2026-01-16 12:56:12.984 PM,9996.553
2026-01-16 12:56:14.688 PM,9996.553
2026-01-16 12:56:16.373 PM,9996.554
2026-01-16 12:56:18.070 PM,9996.555
2026-01-16 12:56:19.772 PM,9996.554
2026-01-16 12:56:21.469 PM,9996.555
2026-01-16 12:56:23.151 PM,9996.551
2026-01-16 12:56:24.863 PM,9996.554
2026-01-16 12:56:26.550 PM,9996.548
2026-01-16 12:56:28.245 PM,9996.554
2026-01-16 12:56:29.949 PM,9996.552
2026-01-16 12:56:31.657 PM,9996.554
2026-01-16 12:56:33.340 PM,9996.555
2026-01-16 12:56:35.052 PM,9996.553
2026-01-16 12:56:36.737 PM,9996.553
2026-01-16 12:56:38.429 PM,9996.549
2026-01-16 12:56:40.124 PM,9996.555
2026-01-16 12:56:41.815 PM,9996.556
2026-01-16 12:56:43.515 PM,9996.555
2026-01-16 12:56:45.209 PM,9996.555
2026-01-16 12:56:46.891 PM,9996.549
2026-01-16 12:56:48.599 PM,9996.552
2026-01-16 12:56:50.277 PM,9996.554
2026-01-16 12:56:51.977 PM,9996.553
2026-01-16 12:56:53.659 PM,9996.553
2026-01-16 12:56:55.355 PM,9996.553
2026-01-16 12:56:57.056 PM,9996.55
2026-01-16 12:56:58.739 PM,9996.553
2026-01-16 12:57:00.430 PM,9996.548
2026-01-16 12:57:02.116 PM,9996.552
2026-01-16 12:57:03.797 PM,9996.551
2026-01-16 12:57:05.474 PM,9996.554
2026-01-16 12:57:07.178 PM,9996.556
2026-01-16 12:57:08.879 PM,9996.56
2026-01-16 12:57:10.564 PM,9996.554
2026-01-16 12:57:12.260 PM,9996.552
2026-01-16 12:57:13.964 PM,9996.551
2026-01-16 12:57:15.669 PM,9996.554
2026-01-16 12:57:17.379 PM,9996.556
2026-01-16 12:57:19.093 PM,9996.549
2026-01-16 12:57:20.771 PM,9996.553
2026-01-16 12:57:22.453 PM,9996.548
2026-01-16 12:57:24.149 PM,9996.553
2026-01-16 12:57:25.853 PM,9996.546
2026-01-16 12:57:27.561 PM,9996.543
2026-01-16 12:57:29.243 PM,9996.552
2026-01-16 12:57:30.940 PM,9996.551
2026-01-16 12:57:32.644 PM,9996.552
2026-01-16 12:57:34.344 PM,9996.548
2026-01-16 12:57:36.035 PM,9996.553
2026-01-16 12:57:37.738 PM,9996.552
2026-01-16 12:57:39.410 PM,9996.55
2026-01-16 12:57:41.108 PM,9996.548
2026-01-16 12:57:42.806 PM,9996.553
2026-01-16 12:57:44.497 PM,9996.548
2026-01-16 12:57:46.198 PM,9996.55
2026-01-16 12:57:47.888 PM,9996.551
2026-01-16 12:57:49.589 PM,9996.555
2026-01-16 12:57:51.266 PM,9996.552
2026-01-16 12:57:52.971 PM,9996.553
2026-01-16 12:57:54.679 PM,9996.547
2026-01-16 12:57:56.386 PM,9996.55
2026-01-16 12:57:58.094 PM,9996.552
2026-01-16 12:57:59.778 PM,9996.549
2026-01-16 12:58:01.473 PM,9996.556
2026-01-16 12:58:03.176 PM,9996.548
2026-01-16 12:58:04.878 PM,9996.548
2026-01-16 12:58:06.579 PM,9996.551
2026-01-16 12:58:08.275 PM,9996.551
2026-01-16 12:58:09.975 PM,9996.552
2026-01-16 12:58:11.661 PM,9996.553
2026-01-16 12:58:13.368 PM,9996.552
2026-01-16 12:58:15.074 PM,9996.548
2026-01-16 12:58:16.750 PM,9996.546
2026-01-16 12:58:18.432 PM,9996.551
2026-01-16 12:58:20.131 PM,9996.552
2026-01-16 12:58:21.834 PM,9996.553
2026-01-16 12:58:23.532 PM,9996.545
2026-01-16 12:58:25.231 PM,9996.549
2026-01-16 12:58:26.930 PM,9996.553
2026-01-16 12:58:28.630 PM,9996.549
2026-01-16 12:58:30.312 PM,9996.551
2026-01-16 12:58:32.006 PM,9996.556
2026-01-16 12:58:33.706 PM,9996.553
2026-01-16 12:58:35.385 PM,9996.548
2026-01-16 12:58:37.078 PM,9996.549
2026-01-16 12:58:38.766 PM,9996.547
2026-01-16 12:58:40.468 PM,9996.551
2026-01-16 12:58:42.160 PM,9996.55
2026-01-16 12:58:43.850 PM,9996.549
2026-01-16 12:58:45.550 PM,9996.548
2026-01-16 12:58:47.249 PM,9996.546
2026-01-16 12:58:48.934 PM,9996.553
2026-01-16 12:58:50.609 PM,9996.547
2026-01-16 12:58:52.306 PM,9996.539
2026-01-16 12:58:53.988 PM,9996.55
2026-01-16 12:58:55.684 PM,9996.544
2026-01-16 12:58:57.367 PM,9996.547
2026-01-16 12:58:59.052 PM,9996.548
2026-01-16 12:59:00.753 PM,9996.548
2026-01-16 12:59:02.445 PM,9996.542
2026-01-16 12:59:04.143 PM,9996.549
2026-01-16 12:59:05.850 PM,9996.543
2026-01-16 12:59:07.541 PM,9996.551
2026-01-16 12:59:09.234 PM,9996.546
2026-01-16 12:59:10.915 PM,9996.549
2026-01-16 12:59:12.618 PM,9996.551
2026-01-16 12:59:14.317 PM,9996.548
2026-01-16 12:59:16.013 PM,9996.548
2026-01-16 12:59:17.689 PM,9996.548
2026-01-16 12:59:19.387 PM,9996.553
2026-01-16 12:59:21.094 PM,9996.55
2026-01-16 12:59:22.775 PM,9996.55
2026-01-16 12:59:24.489 PM,9996.544
2026-01-16 12:59:26.191 PM,9996.55
2026-01-16 12:59:27.875 PM,9996.553
2026-01-16 12:59:29.576 PM,9996.545
2026-01-16 12:59:31.254 PM,9996.549
2026-01-16 12:59:32.934 PM,9996.548
2026-01-16 12:59:34.633 PM,9996.552
2026-01-16 12:59:36.327 PM,9996.541
2026-01-16 12:59:38.020 PM,9996.549
2026-01-16 12:59:39.699 PM,9996.549
2026-01-16 12:59:41.390 PM,9996.549
2026-01-16 12:59:43.086 PM,9996.551
2026-01-16 12:59:44.765 PM,9996.552
2026-01-16 12:59:46.460 PM,9996.551
2026-01-16 12:59:48.162 PM,9996.549
2026-01-16 12:59:49.845 PM,9996.55
2026-01-16 12:59:51.533 PM,9996.548
2026-01-16 12:59:53.213 PM,9996.553
2026-01-16 12:59:54.900 PM,9996.55
2026-01-16 12:59:56.598 PM,9996.549
2026-01-16 12:59:58.309 PM,9996.552
2026-01-16 1:00:00.005 PM,9996.548
2026-01-16 1:00:01.709 PM,9996.544
2026-01-16 1:00:03.386 PM,9996.551
2026-01-16 1:00:05.090 PM,9996.55
2026-01-16 1:00:06.787 PM,9996.552
2026-01-16 1:00:08.492 PM,9996.547
2026-01-16 1:00:10.191 PM,9996.549
2026-01-16 1:00:11.883 PM,9996.548
2026-01-16 1:00:13.569 PM,9996.551
2026-01-16 1:00:15.265 PM,9996.549
2026-01-16 1:00:16.962 PM,9996.542
2026-01-16 1:00:18.655 PM,9996.546
2026-01-16 1:00:20.342 PM,9996.549
2026-01-16 1:00:22.036 PM,9996.548
2026-01-16 1:00:23.721 PM,9996.551
2026-01-16 1:00:25.410 PM,9996.554
2026-01-16 1:00:27.107 PM,9996.552
2026-01-16 1:00:28.791 PM,9996.547
2026-01-16 1:00:30.494 PM,9996.555
2026-01-16 1:00:32.188 PM,9996.552
2026-01-16 1:00:33.866 PM,9996.543
2026-01-16 1:00:35.554 PM,9996.549
2026-01-16 1:00:37.248 PM,9996.551
2026-01-16 1:00:38.940 PM,9996.55
2026-01-16 1:00:40.642 PM,9996.549
2026-01-16 1:00:42.344 PM,9996.55
2026-01-16 1:00:44.019 PM,9996.55
2026-01-16 1:00:45.713 PM,9996.547
2026-01-16 1:00:47.410 PM,9996.55
2026-01-16 1:00:49.082 PM,9996.547
2026-01-16 1:00:50.774 PM,9996.549
2026-01-16 1:00:52.477 PM,9996.547
2026-01-16 1:00:54.173 PM,9996.551
2026-01-16 1:00:55.869 PM,9996.55
2026-01-16 1:00:57.564 PM,9996.55
2026-01-16 1:00:59.251 PM,9996.548
2026-01-16 1:01:00.928 PM,9996.554
2026-01-16 1:01:02.619 PM,9996.548
2026-01-16 1:01:04.328 PM,9996.546
2026-01-16 1:01:06.005 PM,9996.548
2026-01-16 1:01:07.696 PM,9996.551
2026-01-16 1:01:09.398 PM,9996.546
2026-01-16 1:01:11.104 PM,9996.548
2026-01-16 1:01:12.792 PM,9996.545
2026-01-16 1:01:14.499 PM,9996.546
2026-01-16 1:01:16.193 PM,9996.548
2026-01-16 1:01:17.908 PM,9996.542
2026-01-16 1:01:19.607 PM,9996.544
2026-01-16 1:01:21.283 PM,9996.541
2026-01-16 1:01:22.980 PM,9996.544
2026-01-16 1:01:24.684 PM,9996.55
2026-01-16 1:01:26.381 PM,9996.547
2026-01-16 1:01:28.066 PM,9996.546
2026-01-16 1:01:29.759 PM,9996.55
2026-01-16 1:01:31.455 PM,9996.55
2026-01-16 1:01:33.151 PM,9996.545
2026-01-16 1:01:34.849 PM,9996.547
2026-01-16 1:01:36.553 PM,9996.545
2026-01-16 1:01:38.264 PM,9996.55
2026-01-16 1:01:39.970 PM,9996.544
2026-01-16 1:01:41.669 PM,9996.545
2026-01-16 1:01:43.352 PM,9996.542
2026-01-16 1:01:45.035 PM,9996.544
2026-01-16 1:01:46.738 PM,9996.547
2026-01-16 1:01:48.427 PM,9996.545
2026-01-16 1:01:50.119 PM,9996.547
2026-01-16 1:01:51.821 PM,9996.552
2026-01-16 1:01:53.516 PM,9996.546
2026-01-16 1:01:55.200 PM,9996.552
2026-01-16 1:01:56.882 PM,9996.549
2026-01-16 1:01:58.580 PM,9996.545
2026-01-16 1:02:00.281 PM,9996.54
2026-01-16 1:02:01.975 PM,9996.545
2026-01-16 1:02:03.653 PM,9996.543
2026-01-16 1:02:05.332 PM,9996.551
2026-01-16 1:02:07.028 PM,9996.545
2026-01-16 1:02:08.722 PM,9996.547
2026-01-16 1:02:10.405 PM,9996.551
2026-01-16 1:02:12.111 PM,9996.542
2026-01-16 1:02:13.806 PM,9996.543
2026-01-16 1:02:15.511 PM,9996.542
2026-01-16 1:02:17.196 PM,9996.547
2026-01-16 1:02:18.878 PM,9996.549
2026-01-16 1:02:20.573 PM,9996.549
2026-01-16 1:02:22.262 PM,9996.546
2026-01-16 1:02:23.954 PM,9996.546
2026-01-16 1:02:25.650 PM,9996.543
2026-01-16 1:02:27.343 PM,9996.548
2026-01-16 1:02:29.038 PM,9996.543
2026-01-16 1:02:30.743 PM,9996.545
2026-01-16 1:02:32.450 PM,9996.543
2026-01-16 1:02:34.134 PM,9996.545
2026-01-16 1:02:35.837 PM,9996.543
2026-01-16 1:02:37.548 PM,9996.539
2026-01-16 1:02:39.253 PM,9996.549
2026-01-16 1:02:40.955 PM,9996.542
2026-01-16 1:02:42.651 PM,9996.547
2026-01-16 1:02:44.344 PM,9996.543
2026-01-16 1:02:46.041 PM,9996.542
2026-01-16 1:02:47.719 PM,9996.541
2026-01-16 1:02:49.415 PM,9996.546
2026-01-16 1:02:51.130 PM,9996.543
2026-01-16 1:02:52.826 PM,9996.542
2026-01-16 1:02:54.521 PM,9996.543
2026-01-16 1:02:56.216 PM,9996.548
2026-01-16 1:02:57.920 PM,9996.545
2026-01-16 1:02:59.614 PM,9996.544
2026-01-16 1:03:01.311 PM,9996.544
2026-01-16 1:03:03.016 PM,9996.547
2026-01-16 1:03:04.706 PM,9996.542
2026-01-16 1:03:06.384 PM,9996.549
2026-01-16 1:03:08.085 PM,9996.546
2026-01-16 1:03:09.795 PM,9996.54
2026-01-16 1:03:11.497 PM,9996.551
2026-01-16 1:03:13.177 PM,9996.543
2026-01-16 1:03:14.868 PM,9996.541
2026-01-16 1:03:16.561 PM,9996.545
2026-01-16 1:03:18.261 PM,9996.547
2026-01-16 1:03:19.970 PM,9996.542
2026-01-16 1:03:21.669 PM,9996.538
2026-01-16 1:03:23.358 PM,9996.545
2026-01-16 1:03:25.055 PM,9996.54
2026-01-16 1:03:26.737 PM,9996.543
2026-01-16 1:03:28.423 PM,9996.539
2026-01-16 1:03:30.119 PM,9996.543
2026-01-16 1:03:31.814 PM,9996.54
2026-01-16 1:03:33.511 PM,9996.541
2026-01-16 1:03:35.215 PM,9996.543
2026-01-16 1:03:36.922 PM,9996.542
2026-01-16 1:03:38.630 PM,9996.539
2026-01-16 1:03:40.333 PM,9996.546
2026-01-16 1:03:42.028 PM,9996.545
2026-01-16 1:03:43.723 PM,9996.542
2026-01-16 1:03:45.406 PM,9996.541
2026-01-16 1:03:47.103 PM,9996.539
2026-01-16 1:03:48.807 PM,9996.544
2026-01-16 1:03:50.499 PM,9996.541
2026-01-16 1:03:52.204 PM,9996.539
2026-01-16 1:03:53.890 PM,9996.542
2026-01-16 1:03:55.585 PM,9996.538
2026-01-16 1:03:57.299 PM,9996.543
2026-01-16 1:03:58.979 PM,9996.54
2026-01-16 1:04:00.664 PM,9996.534
2026-01-16 1:04:02.348 PM,9996.534
2026-01-16 1:04:04.039 PM,9996.539
2026-01-16 1:04:05.724 PM,9996.54
2026-01-16 1:04:07.435 PM,9996.539
2026-01-16 1:04:09.133 PM,9996.538
2026-01-16 1:04:10.828 PM,9996.541
2026-01-16 1:04:12.522 PM,9996.539
2026-01-16 1:04:14.229 PM,9996.545
2026-01-16 1:04:15.928 PM,9996.536
2026-01-16 1:04:17.632 PM,9996.543
2026-01-16 1:04:19.337 PM,9996.531
2026-01-16 1:04:21.019 PM,9996.54
2026-01-16 1:04:22.708 PM,9996.543
2026-01-16 1:04:24.420 PM,9996.543
2026-01-16 1:04:26.108 PM,9996.542
2026-01-16 1:04:27.802 PM,9996.538
2026-01-16 1:04:29.502 PM,9996.538
2026-01-16 1:04:31.208 PM,9996.543
2026-01-16 1:04:32.907 PM,9996.542
2026-01-16 1:04:34.608 PM,9996.537
2026-01-16 1:04:36.314 PM,9996.54
2026-01-16 1:04:37.993 PM,9996.542
2026-01-16 1:04:39.700 PM,9996.546
2026-01-16 1:04:41.398 PM,9996.529
2026-01-16 1:04:43.085 PM,9996.54
2026-01-16 1:04:44.781 PM,9996.543
2026-01-16 1:04:46.468 PM,9996.538
2026-01-16 1:04:48.162 PM,9996.541
2026-01-16 1:04:49.850 PM,9996.538
2026-01-16 1:04:51.530 PM,9996.535
2026-01-16 1:04:53.229 PM,9996.539
2026-01-16 1:04:54.938 PM,9996.537
2026-01-16 1:04:56.618 PM,9996.538
2026-01-16 1:04:58.315 PM,9996.539
2026-01-16 1:05:00.011 PM,9996.539
2026-01-16 1:05:01.719 PM,9996.54
2026-01-16 1:05:03.399 PM,9996.54
2026-01-16 1:05:05.090 PM,9996.54
2026-01-16 1:05:06.773 PM,9996.542
2026-01-16 1:05:08.482 PM,9996.535
2026-01-16 1:05:10.181 PM,9996.536
2026-01-16 1:05:11.884 PM,9996.535
2026-01-16 1:05:13.575 PM,9996.541
2026-01-16 1:05:15.275 PM,9996.538
2026-01-16 1:05:16.974 PM,9996.538
2026-01-16 1:05:18.663 PM,9996.54
2026-01-16 1:05:20.365 PM,9996.54
2026-01-16 1:05:22.063 PM,9996.538
2026-01-16 1:05:23.760 PM,9996.543
2026-01-16 1:05:25.452 PM,9996.537
2026-01-16 1:05:27.133 PM,9996.534
2026-01-16 1:05:28.826 PM,9996.541
2026-01-16 1:05:30.507 PM,9996.538
2026-01-16 1:05:32.193 PM,9996.536
2026-01-16 1:05:33.890 PM,9996.538
2026-01-16 1:05:35.596 PM,9996.54
2026-01-16 1:05:37.309 PM,9996.537
2026-01-16 1:05:38.998 PM,9996.539
2026-01-16 1:05:40.703 PM,9996.542
2026-01-16 1:05:42.387 PM,9996.544
2026-01-16 1:05:44.068 PM,9996.539
2026-01-16 1:05:45.757 PM,9996.539
2026-01-16 1:05:47.460 PM,9996.537
2026-01-16 1:05:49.146 PM,9996.536
2026-01-16 1:05:50.832 PM,9996.54
2026-01-16 1:05:52.536 PM,9996.537
2026-01-16 1:05:54.215 PM,9996.539
2026-01-16 1:05:55.909 PM,9996.534
2026-01-16 1:05:57.607 PM,9996.531
2026-01-16 1:05:59.294 PM,9996.536
2026-01-16 1:06:00.979 PM,9996.54
2026-01-16 1:06:02.689 PM,9996.537
2026-01-16 1:06:04.386 PM,9996.541
2026-01-16 1:06:06.096 PM,9996.531
2026-01-16 1:06:07.808 PM,9996.533
2026-01-16 1:06:09.495 PM,9996.531
2026-01-16 1:06:11.198 PM,9996.538
2026-01-16 1:06:12.900 PM,9996.537
2026-01-16 1:06:14.586 PM,9996.536
2026-01-16 1:06:16.298 PM,9996.538
2026-01-16 1:06:17.989 PM,9996.535
2026-01-16 1:06:19.702 PM,9996.535
2026-01-16 1:06:21.397 PM,9996.538
2026-01-16 1:06:23.100 PM,9996.536
2026-01-16 1:06:24.811 PM,9996.536
2026-01-16 1:06:26.496 PM,9996.537
2026-01-16 1:06:28.194 PM,9996.534
2026-01-16 1:06:29.897 PM,9996.534
2026-01-16 1:06:31.591 PM,9996.532
2026-01-16 1:06:33.288 PM,9996.534
2026-01-16 1:06:34.992 PM,9996.537
2026-01-16 1:06:36.687 PM,9996.536
2026-01-16 1:06:38.364 PM,9996.534
2026-01-16 1:06:40.058 PM,9996.536
2026-01-16 1:06:41.766 PM,9996.536
2026-01-16 1:06:43.460 PM,9996.535
2026-01-16 1:06:45.165 PM,9996.538
2026-01-16 1:06:46.863 PM,9996.536
2026-01-16 1:06:48.569 PM,9996.535
2026-01-16 1:06:50.264 PM,9996.536
2026-01-16 1:06:51.973 PM,9996.534
2026-01-16 1:06:53.657 PM,9996.532
2026-01-16 1:06:55.353 PM,9996.539
2026-01-16 1:06:57.056 PM,9996.541
2026-01-16 1:06:58.749 PM,9996.541
2026-01-16 1:07:00.426 PM,9996.535
2026-01-16 1:07:02.129 PM,9996.539
2026-01-16 1:07:03.830 PM,9996.538
2026-01-16 1:07:05.539 PM,9996.536
2026-01-16 1:07:07.233 PM,9996.537
2026-01-16 1:07:08.917 PM,9996.536
2026-01-16 1:07:10.618 PM,9996.54
2026-01-16 1:07:12.323 PM,9996.535
2026-01-16 1:07:14.013 PM,9996.531
2026-01-16 1:07:15.696 PM,9996.53
2026-01-16 1:07:17.375 PM,9996.536
2026-01-16 1:07:19.072 PM,9996.54
2026-01-16 1:07:20.774 PM,9996.535
2026-01-16 1:07:22.466 PM,9996.536
2026-01-16 1:07:24.160 PM,9996.53
2026-01-16 1:07:25.866 PM,9996.536
2026-01-16 1:07:27.569 PM,9996.534
2026-01-16 1:07:29.262 PM,9996.54
2026-01-16 1:07:30.961 PM,9996.532
2026-01-16 1:07:32.650 PM,9996.534
2026-01-16 1:07:34.341 PM,9996.534
2026-01-16 1:07:36.023 PM,9996.535
2026-01-16 1:07:37.733 PM,9996.536
2026-01-16 1:07:39.440 PM,9996.539
2026-01-16 1:07:41.150 PM,9996.54
2026-01-16 1:07:42.833 PM,9996.539
2026-01-16 1:07:44.533 PM,9996.538
2026-01-16 1:07:46.216 PM,9996.537
2026-01-16 1:07:47.922 PM,9996.536
2026-01-16 1:07:49.602 PM,9996.533
2026-01-16 1:07:51.310 PM,9996.529
2026-01-16 1:07:52.995 PM,9996.537
2026-01-16 1:07:54.678 PM,9996.531
2026-01-16 1:07:56.359 PM,9996.537
2026-01-16 1:07:58.080 PM,9996.532
2026-01-16 1:07:59.759 PM,9996.536
2026-01-16 1:08:01.444 PM,9996.532
2026-01-16 1:08:03.145 PM,9996.536
2026-01-16 1:08:04.837 PM,9996.532
2026-01-16 1:08:06.547 PM,9996.533
2026-01-16 1:08:08.242 PM,9996.531
2026-01-16 1:08:09.954 PM,9996.532
2026-01-16 1:08:11.634 PM,9996.535
2026-01-16 1:08:13.314 PM,9996.534
2026-01-16 1:08:15.012 PM,9996.531
2026-01-16 1:08:16.697 PM,9996.534
2026-01-16 1:08:18.383 PM,9996.532
